"","MA_rep1","MA_rep2","Y_rep1","Y_rep2"
"ENSDARG00000040869",3.72822829218655,3.37986105129633,2.94417564417953,3.34240535761725
"ENSDARG00000040874",7.41057293752012,7.19825267824741,7.06505442648662,7.24085343332426
"ENSDARG00000040881",4.97912046253388,5.23929211969372,5.07530831555602,5.18868654632235
"ENSDARG00000040884",-3.75507409092907,-3.75507409092906,-2.76262459475271,-3.75507409092907
"ENSDARG00000040890",5.6259533555236,5.70182161239625,5.56072568921033,5.95023261654746
"ENSDARG00000040901",-2.75533220728558,-1.42859003409278,-1.44524584312169,-1.74749957304548
"ENSDARG00000040907",0.331902845881702,0.894247529224036,0.622827201617488,0.161236538413428
"ENSDARG00000040910",-1.17054180979471,-0.428021549141403,-1.766414717203,-0.939065816094595
"ENSDARG00000040911",0.331902845881702,0.57226260935337,-0.183984507819913,-0.160859233122051
"ENSDARG00000040912",2.17515543281053,2.22780835528238,2.90235973148441,2.40462194263203
"ENSDARG00000040917",3.27783657346701,3.34860922862792,3.81482694880652,3.48376810792337
"ENSDARG00000040920",1.67068639345613,1.42038579060957,2.2300229771205,2.88427150199874
"ENSDARG00000040921",-3.75507409092907,-3.75507409092906,-2.18018773566693,-3.75507409092907
"ENSDARG00000040925",1.56635063428122,1.53587514924526,1.68956267374957,1.34218352022785
"ENSDARG00000040926",7.91063379185602,7.7902602147777,7.96407587653255,7.94107615277952
"ENSDARG00000040930",5.65167815490181,5.56122245140429,5.59394292815525,5.35303018826736
"ENSDARG00000040938",-2.75533220728558,-3.75507409092906,-2.18018773566693,-3.75507409092907
"ENSDARG00000040942",4.51587432917728,4.39525678375409,3.73766344371005,4.40472816752786
"ENSDARG00000040944",1.24442576668193,2.13316536668801,2.93037123832881,1.16157183325653
"ENSDARG00000040946",6.14527697828735,6.2378770315362,6.22556723524002,6.24084847504435
"ENSDARG00000040948",4.34769931629395,4.13323759204818,3.95095649881953,4.13149061183414
"ENSDARG00000040959",3.54819364651549,3.66843790641086,3.61358060710832,3.54957315530326
"ENSDARG00000040965",2.43424126261136,3.20476910818392,2.73774706533934,3.34240535761725
"ENSDARG00000040966",4.45873048959296,4.52206325808686,4.46345541922021,4.54038644443277
"ENSDARG00000040971",5.27507775374158,4.96828154477743,4.94406693343597,4.87704275264736
"ENSDARG00000040982",4.94137840067129,5.03196541798954,5.01117948209903,5.1315120066501
"ENSDARG00000040984",4.83686800518629,4.83180436467064,4.79206786646084,4.61692966465235
"ENSDARG00000040985",4.20441363601624,3.88721468705649,3.68108326030191,3.81720567496763
"ENSDARG00000040988",8.23664002188324,8.41426705468095,8.21420739211442,8.36451839486043
"ENSDARG00000040990",5.06139439837173,5.59045985212739,5.65187213029634,6.02979203544087
"ENSDARG00000040991",5.7601101738785,6.40163015897242,5.36680332342637,6.0815538676694
"ENSDARG00000041003",-3.75507409092907,-2.75222492911893,-2.76262459475271,-2.16337672423428
"ENSDARG00000041006",3.21019804579586,2.69349680687579,3.5245028682735,3.07510642894637
"ENSDARG00000041007",-2.17045575561323,-3.75507409092906,-0.598599649754925,-1.42506792147819
"ENSDARG00000041011",1.76798281164553,2.15741451798197,2.13692942467448,2.18558894109211
"ENSDARG00000041019",-3.75507409092907,-3.75507409092906,-3.75507409092907,-2.7500199962371
"ENSDARG00000041022",-3.75507409092907,-2.16631395681886,-1.44524584312169,-2.16337672423428
"ENSDARG00000041040",3.79130685139816,3.68521400327563,3.8880720066302,4.0687529547094
"ENSDARG00000041041",0.944869208607982,1.33791434588954,2.4198182203,1.00953148867685
"ENSDARG00000041051",1.79900946842836,2.33799790449105,1.78469783194318,1.95526278784468
"ENSDARG00000041060",3.52053736686744,3.3273921283191,4.57412791637473,3.58587087581963
"ENSDARG00000041062",5.22740422535994,5.49853678585816,4.64768219550291,5.37911974597817
"ENSDARG00000041065",3.76797439258936,4.10234306300885,3.72172282899687,3.82481913910283
"ENSDARG00000041068",3.61073497393476,3.19308693061645,2.68938974507617,3.43485619576078
"ENSDARG00000041071",-3.75507409092907,-3.75507409092906,-3.75507409092907,-2.7500199962371
"ENSDARG00000041072",4.77188803560928,4.6810547004837,4.94062793595674,4.66861489550653
"ENSDARG00000041073",-1.43355900438156,-0.942838330949867,-2.76262459475271,-3.75507409092907
"ENSDARG00000041078",2.02577873223239,2.31662300659075,2.49676937249908,3.11291076314306
"ENSDARG00000041080",-0.755525824863285,-0.942838330949867,-3.75507409092907,-1.74749957304548
"ENSDARG00000041081",2.22169775001568,1.77405705709211,0.985236289827403,1.38401214749565
"ENSDARG00000041083",-0.585607994941412,-2.16631395681886,-1.18271780655021,-0.746241010743982
"ENSDARG00000041085",1.70385298447006,1.86521250765632,1.23026073801586,1.4641980286715
"ENSDARG00000041086",3.23309838285148,3.6256238220926,3.58742998634993,3.27730691677079
"ENSDARG00000041098",-3.75507409092907,-3.75507409092906,-2.18018773566693,-2.16337672423428
"ENSDARG00000041107",-0.755525824863285,-0.428021549141403,-0.960687186389048,-1.74749957304548
"ENSDARG00000041108",3.66226516476725,3.98530156331406,4.15466031491823,3.68122274682331
"ENSDARG00000041110",-1.17054180979471,-1.42859003409278,0.985236289827403,-2.16337672423428
"ENSDARG00000041113",4.21595524137481,4.10857512273596,4.16648523902581,4.25497717537789
"ENSDARG00000041117",-3.75507409092907,-2.75222492911893,-3.75507409092907,-3.75507409092907
"ENSDARG00000041133",-3.75507409092907,-2.75222492911893,-3.75507409092907,-3.75507409092907
"ENSDARG00000041137",4.09616090695724,3.9785122718299,4.40476352452531,4.11295410707829
"ENSDARG00000041140",-0.296111809112519,-1.16536610838434,0.137690113297574,0.341887683970388
"ENSDARG00000041141",-0.948161682331787,-0.58008779652006,-0.44676548440999,-0.746241010743982
"ENSDARG00000041145",-0.755525824863285,-2.16631395681886,-0.44676548440999,-0.939065816094595
"ENSDARG00000041150",8.24616978441009,8.1883587888276,8.06623425037732,8.21139008154946
"ENSDARG00000041159",-0.948161682331787,-0.750091744267246,-2.18018773566693,-1.74749957304548
"ENSDARG00000041170",-2.17045575561323,-1.75080245548088,-2.18018773566693,-1.74749957304548
"ENSDARG00000041171",-3.75507409092907,-2.75222492911893,-3.75507409092907,-3.75507409092907
"ENSDARG00000041173",-0.43361063873838,0.498247073594607,0.230736142287542,0.646854972178655
"ENSDARG00000041179",-2.75533220728558,-2.75222492911893,-3.75507409092907,-3.75507409092907
"ENSDARG00000041182",9.13846954427987,9.18153998657116,9.28337351089406,9.28981421895515
"ENSDARG00000041203",6.42058322557868,6.21206261280278,6.31460757992757,6.2801463667918
"ENSDARG00000041205",-3.75507409092907,-2.75222492911893,-3.75507409092907,-2.7500199962371
"ENSDARG00000041215",3.8954638903574,4.03195250533594,3.82977647306738,3.72256519371872
"ENSDARG00000041217",2.49234393795603,3.00545351180625,1.75367797471616,2.54028975307285
"ENSDARG00000041221",-2.75533220728558,-2.75222492911893,-2.18018773566693,-2.7500199962371
"ENSDARG00000041223",1.05178299394088,1.97843186963412,2.56982307459504,2.42480179176845
"ENSDARG00000041226",4.80665342045141,5.06758964266159,4.91281679299029,4.93447202866169
"ENSDARG00000041232",7.11400374939692,7.22215934152296,7.17669916193666,7.18500936324213
"ENSDARG00000041237",2.37370002382819,2.96481002421328,2.78453593941229,2.64721416596951
"ENSDARG00000041239",3.19861010483483,3.16943489903978,3.12473083769739,2.96916620393017
"ENSDARG00000041243",6.17070615565058,6.2378770315362,6.22839048496337,6.1067546135564
"ENSDARG00000041248",-3.75507409092907,-2.16631395681886,-2.76262459475271,-3.75507409092907
"ENSDARG00000041252",-1.7554612827835,-2.16631395681886,-2.18018773566693,-1.74749957304548
"ENSDARG00000041257",-2.17045575561323,-1.42859003409278,-1.766414717203,-1.16169790880953
"ENSDARG00000041294",1.67068639345613,1.77405705709211,1.98495451203576,1.80939134699603
"ENSDARG00000041295",-2.75533220728558,-3.75507409092906,-3.75507409092907,-1.74749957304548
"ENSDARG00000041299",2.39416402249079,2.27289901982485,2.20730667490894,1.86952107308601
"ENSDARG00000041300",3.92389224855696,4.17540773979657,3.83719354231334,4.06232648603307
"ENSDARG00000041301",1.19862259759846,0.1571303967949,0.689908468924488,0.254387858922093
"ENSDARG00000041304",5.95865576256309,5.91772317075682,5.7786274063917,5.92919641503949
"ENSDARG00000041306",6.33452252356871,6.33807623628487,6.42455501813917,6.48742902318218
"ENSDARG00000041314",-0.0551109313678978,1.42038579060957,1.51557761132136,1.83976945384791
"ENSDARG00000041317",5.7422621813268,5.45028129940673,5.62641254032464,5.38942488263002
"ENSDARG00000041323",6.61073223560551,6.73039490239115,6.45981828584044,6.75485539735483
"ENSDARG00000041332",5.85912013292128,5.93711224915593,5.72165941273725,6.03636474154067
"ENSDARG00000041333",-2.75533220728558,-3.75507409092906,-3.75507409092907,-3.75507409092907
"ENSDARG00000041339",0.151334650119827,0.642665467205715,0.689908468924488,-0.0453175223772979
"ENSDARG00000041340",3.06459316223475,3.3901296745744,4.23546894859237,4.23225647538973
"ENSDARG00000041348",-2.75533220728558,-2.16631395681886,-0.598599649754925,-2.7500199962371
"ENSDARG00000041350",1.73627420137096,2.27289901982485,1.98495451203576,2.64721416596951
"ENSDARG00000041358",6.63780047153248,6.65681943561295,6.42824317201194,6.47054099733256
"ENSDARG00000041359",5.61727546912231,5.59045985212739,5.58295527521964,5.47416810357176
"ENSDARG00000041361",1.76798281164553,1.86521250765632,2.2300229771205,2.54028975307285
"ENSDARG00000041362",5.78937475421854,5.87266322642692,5.73958105975649,5.69794550303285
"ENSDARG00000041363",6.35815226225755,6.41426333966122,6.37827516924762,6.34511964913618
"ENSDARG00000041372",1.33188765873064,1.00529567821504,1.55209373324708,0.646854972178655
"ENSDARG00000041375",-0.585607994941412,-0.29046635604745,-1.766414717203,-0.0453175223772979
"ENSDARG00000041376",2.68735906130807,3.27294272559011,2.94417564417953,3.02310852558709
"ENSDARG00000041378",-0.755525824863285,-0.428021549141403,0.0382268653681641,-1.42506792147819
"ENSDARG00000041382",-3.75507409092907,-1.16536610838434,-1.18271780655021,-1.42506792147819
"ENSDARG00000041391",1.19862259759846,0.642665467205715,1.4001329070898,0.50241464252249
"ENSDARG00000041394",2.8293775097481,2.97848547159584,2.95784921369675,2.98284204433166
"ENSDARG00000041397",-1.17054180979471,-1.75080245548088,-1.766414717203,-1.74749957304548
"ENSDARG00000041400",6.39542662321396,6.50564253747592,6.26871863437237,6.26902720016593
"ENSDARG00000041402",1.19862259759846,1.05777061438604,2.13692942467448,1.8986715235439
"ENSDARG00000041407",3.44408548773132,3.43048852378708,4.49662113396087,3.9692140888847
"ENSDARG00000041411",-0.755525824863285,-0.428021549141403,1.13718303211675,1.34218352022785
"ENSDARG00000041413",-1.43355900438156,-0.750091744267246,-1.18271780655021,-1.16169790880953
"ENSDARG00000041414",0.999316257068658,1.42038579060957,2.82985492264666,2.18558894109211
"ENSDARG00000041417",9.08989975127289,9.16069841082547,8.97356993641334,9.03309215254956
"ENSDARG00000041421",4.02577169083435,4.09608396559969,4.2796911610397,4.18571258114896
"ENSDARG00000041428",3.37369633547598,3.01875081706476,2.78453593941229,3.1618232532602
"ENSDARG00000041429",3.28880766142623,3.26180182918562,4.05003148504564,3.83239263590071
"ENSDARG00000041430",-3.75507409092907,-2.75222492911893,-1.766414717203,-3.75507409092907
"ENSDARG00000041431",0.151334650119827,1.53587514924526,0.754008740488577,1.25470219098856
"ENSDARG00000041435",7.38460056214776,7.48123718579821,7.42208449596101,7.43740648124353
"ENSDARG00000041449",5.63457935592418,5.73644000170633,5.49425252576441,5.60594023736531
"ENSDARG00000041450",6.29561905776764,6.84120198241823,7.11472687385688,7.32513272215079
"ENSDARG00000041481",6.79130443522494,6.95365359777216,6.73560719890814,6.86326483494589
"ENSDARG00000041483",6.78259890947884,6.93799085502006,6.94489824065064,7.13306202440136
"ENSDARG00000041490",-3.75507409092907,-1.42859003409278,-2.76262459475271,-1.74749957304548
"ENSDARG00000041492",1.9723398275542,2.03187502698722,2.13692942467448,1.80939134699603
"ENSDARG00000041493",4.92740547022834,5.04176868046411,4.70960807477533,4.75084362707513
"ENSDARG00000041502",3.52981515910019,3.46003359366634,3.35917690745403,3.51233857460412
"ENSDARG00000041503",3.31050267413908,3.46003359366634,3.26332436061042,3.81720567496763
"ENSDARG00000041505",6.21019443120266,5.94235526615624,6.38208339402451,5.97951842191031
"ENSDARG00000041511",2.56634417968341,2.40028571328396,2.88814734953882,2.46433393084253
"ENSDARG00000041515",3.49234054078849,3.50796932528754,3.05009882749762,2.80949833059514
"ENSDARG00000041530",3.4635816162065,3.29496969411849,3.64772669771225,3.34240535761725
"ENSDARG00000041533",1.82938288858562,2.4599952036793,1.65640385250403,2.73063689977967
"ENSDARG00000041540",-2.75533220728558,-3.75507409092906,-2.76262459475271,-2.7500199962371
"ENSDARG00000041546",2.75220994476668,2.83552193430904,3.26332436061042,2.62993473217117
"ENSDARG00000041550",-3.75507409092907,-3.75507409092906,-2.76262459475271,-2.7500199962371
"ENSDARG00000041560",1.9723398275542,-0.58008779652006,-0.768313518884112,-0.939065816094595
"ENSDARG00000041569",0.331902845881702,0.250263480089226,-0.0686047750412445,0.424382717853529
"ENSDARG00000041570",4.6790393502079,4.83931849538942,4.64345774014821,4.79026472760815
"ENSDARG00000041572",2.31050652764073,2.60810133347783,2.81490621550156,2.91312837608022
"ENSDARG00000041575",3.19861010483483,3.1209347760143,3.27429459829964,2.85482562974926
"ENSDARG00000041576",4.08361567316102,3.46003359366634,4.04363401315423,3.62127772608896
"ENSDARG00000041581",-0.755525824863285,-1.42859003409278,2.98481360249912,-1.42506792147819
"ENSDARG00000041586",3.79900122850019,3.9785122718299,4.20712549792071,4.11915944262767
"ENSDARG00000041589",-1.7554612827835,-3.75507409092906,-2.76262459475271,-2.16337672423428
"ENSDARG00000041592",5.38140165942744,5.30045644661872,5.42210400915113,5.25217625761848
"ENSDARG00000041595",-2.75533220728558,-0.428021549141403,-0.960687186389048,-0.746241010743982
"ENSDARG00000041599",5.32389536847145,5.3433653522235,5.57188329701574,5.40220364513161
"ENSDARG00000041600",2.15130883194038,1.60803204200681,1.75367797471616,1.57669314407172
"ENSDARG00000041602",3.84432513406172,3.66843790641086,4.317303974773,3.58587087581963
"ENSDARG00000041607",2.31050652764073,2.37982046750318,3.50600777548253,1.95526278784468
"ENSDARG00000041609",5.96379906365141,6.07238632106887,6.02421818344066,6.05104475252577
"ENSDARG00000041616",-1.17054180979471,-2.75222492911893,-1.766414717203,-2.7500199962371
"ENSDARG00000041617",2.73626846394641,2.75835082188022,3.11255720757872,2.99638946278555
"ENSDARG00000041619",8.81141508551385,8.72963996881622,8.95600558259613,8.92279174766522
"ENSDARG00000041621",2.91684003459561,0.498247073594607,3.32792835396496,-0.939065816094595
"ENSDARG00000041623",1.56635063428122,1.60803204200681,1.8448056093449,1.00953148867685
"ENSDARG00000041631",4.82561156032161,4.94060283171922,4.89515858255034,4.69377932894645
"ENSDARG00000041644",-0.43361063873838,-0.29046635604745,1.4001329070898,0.576441694854504
"ENSDARG00000041645",-2.75533220728558,-3.75507409092906,-3.75507409092907,-3.75507409092907
"ENSDARG00000041660",3.32122905218765,3.71001795407844,3.68108326030191,3.9484548347444
"ENSDARG00000041665",6.95607691164739,6.97000406813601,7.03069360857786,6.8380926670915
"ENSDARG00000041685",-2.75533220728558,-2.75222492911893,-1.766414717203,-2.16337672423428
"ENSDARG00000041689",5.49943904511271,5.67897054368754,5.74944216605039,5.74083173903368
"ENSDARG00000041691",5.74425623047241,6.17690877262389,6.49424015156602,6.4485332280912
"ENSDARG00000041699",0.244441903014004,0.709791962918637,0.622827201617488,1.00953148867685
"ENSDARG00000041702",-2.17045575561323,-1.16536610838434,-0.960687186389048,-0.939065816094595
"ENSDARG00000041703",3.91683750337046,3.63428888816979,3.72172282899687,3.70617010618714
"ENSDARG00000041706",-2.17045575561323,-0.428021549141403,-0.960687186389048,-1.42506792147819
"ENSDARG00000041708",3.21019804579586,3.3901296745744,3.11255720757872,2.50281165485721
"ENSDARG00000041715",-0.170584838810393,-0.58008779652006,-0.960687186389048,-0.0453175223772979
"ENSDARG00000041720",5.89186870047862,5.79557544402737,5.89336204865148,5.7667553338473
"ENSDARG00000041728",7.27576647313853,7.36760973646959,7.34092772811207,7.52179891437202
"ENSDARG00000041729",3.64529212189974,3.81283098011023,3.99140654814233,4.23797028430445
"ENSDARG00000041734",4.98924467133109,5.12097119659655,4.89515858255034,4.76674155921191
"ENSDARG00000041736",3.61945217218336,3.70179726280533,3.64772669771225,3.3210306032405
"ENSDARG00000041747",-3.75507409092907,-3.75507409092906,-3.75507409092907,-2.16337672423428
"ENSDARG00000041750",4.52518206065686,4.22787599472624,4.88803433370033,4.00316253439272
"ENSDARG00000041776",2.85912474336975,3.20476910818392,2.94417564417953,2.64721416596951
"ENSDARG00000041779",-3.75507409092907,-2.75222492911893,-1.766414717203,-3.75507409092907
"ENSDARG00000041787",-1.7554612827835,-2.16631395681886,-2.76262459475271,-3.75507409092907
"ENSDARG00000041791",2.65380664125063,2.42046470668565,2.06294219210232,2.36339517443856
"ENSDARG00000041792",-2.75533220728558,-0.942838330949867,-1.18271780655021,-2.16337672423428
"ENSDARG00000041799",10.5897455930046,10.5695141534395,10.8501774551313,10.729672593024
"ENSDARG00000041802",4.42432050077386,3.86529947362636,3.63075467239864,3.66434824045114
"ENSDARG00000041811",7.37240418187465,7.50091470260386,7.52556016572266,7.45284317190006
"ENSDARG00000041828",-1.43355900438156,-0.942838330949867,-0.960687186389048,-2.16337672423428
"ENSDARG00000041830",-0.296111809112519,-0.29046635604745,0.0382268653681641,-2.16337672423428
"ENSDARG00000041835",-3.75507409092907,-2.75222492911893,-0.309400189274161,-0.576176236795363
"ENSDARG00000041839",5.75418534282438,5.83557371992996,6.0563504268494,5.90066233345496
"ENSDARG00000041848",1.91684509703259,0.642665467205715,0.815381724234621,1.20888836270027
"ENSDARG00000041853",6.50650489603728,6.60816629120953,6.76604264215452,6.68022504489022
"ENSDARG00000041858",-3.75507409092907,-3.75507409092906,-2.76262459475271,-3.75507409092907
"ENSDARG00000041864",-0.948161682331787,-0.428021549141403,-1.44524584312169,-0.424061335094377
"ENSDARG00000041869",4.4440837313696,4.26182385097396,4.4825005117691,4.20334297571625
"ENSDARG00000041870",5.98924406950013,5.97683006853757,6.08622712461752,5.88981485647387
"ENSDARG00000041873",-0.948161682331787,-0.58008779652006,-0.309400189274161,-0.286466338306985
"ENSDARG00000041875",6.68942484646192,6.65042637092549,6.52441804407613,6.54502727007247
"ENSDARG00000041878",7.08833096240032,7.00717165542424,7.09861587107027,7.01988226637737
"ENSDARG00000041887",6.9816572756993,6.73845469435026,7.0054041402896,6.81725222843251
"ENSDARG00000041895",6.65380094599179,6.58488750145807,6.35779309978795,6.860489518626
"ENSDARG00000041896",6.03394385861,6.00549954335126,5.91279827697225,6.11454041709395
"ENSDARG00000041904",3.75220710757017,3.90164204177903,3.76902581625154,3.92030283722488
"ENSDARG00000041908",4.49707675563925,4.67266681896603,4.26326627076092,4.6770519045992
"ENSDARG00000041910",3.56634095237368,3.65146443460164,3.79972089082525,3.77852376101974
"ENSDARG00000041911",1.24442576668193,0.950839799696873,1.31769560942983,0.646854972178655
"ENSDARG00000041915",4.81805817296728,4.4890045433202,5.02748090576376,4.57239754656284
"ENSDARG00000041917",-2.17045575561323,-1.75080245548088,1.51557761132136,2.16173945146057
"ENSDARG00000041919",-1.43355900438156,-0.942838330949867,0.0382268653681641,-0.939065816094595
"ENSDARG00000041921",6.27507726007903,6.28953220562797,6.33046137795878,6.42743524973691
"ENSDARG00000041923",0.566363543390195,-0.16489241759045,1.58770836462693,2.5768188522477
"ENSDARG00000041925",-2.75533220728558,-3.75507409092906,-2.76262459475271,-3.75507409092907
"ENSDARG00000041926",5.96037223442116,5.83932587400616,5.54042192772341,5.38428151545304
"ENSDARG00000041944",2.56634417968341,2.86527048555215,2.76910763971921,2.42480179176845
"ENSDARG00000041947",-0.755525824863285,-0.58008779652006,-1.18271780655021,-1.42506792147819
"ENSDARG00000041951",5.05819196887771,5.01547714678032,5.00130947554263,4.86970064709385
"ENSDARG00000041952",-2.17045575561323,-2.16631395681886,-1.766414717203,-3.75507409092907
"ENSDARG00000041959",2.78357399364618,2.77411881639786,3.84457267446757,2.8987720874559
"ENSDARG00000041974",7.67276999023624,7.63809536209296,7.63599579057101,7.59486257808827
"ENSDARG00000041976",2.52981846916117,2.13316536668801,1.4001329070898,0.161236538413428
"ENSDARG00000041980",-0.585607994941412,0.498247073594607,1.43964984780726,0.576441694854504
"ENSDARG00000041982",2.19861426910139,1.89436117247641,1.4001329070898,1.61232318616272
"ENSDARG00000041991",2.22169775001568,2.85047288592569,2.56982307459504,2.06219180582662
"ENSDARG00000041998",5.44408285318793,5.3747297469121,5.36166926833304,5.35303018826736
"ENSDARG00000042000",-1.43355900438156,-1.75080245548088,-0.598599649754925,-0.939065816094595
"ENSDARG00000042004",3.60196478338944,3.93007100165041,4.34358228954618,3.54957315530326
"ENSDARG00000042005",4.96551004250469,4.92303003368341,5.01445453569397,4.87704275264736
"ENSDARG00000042010",1.70385298447006,2.44036534513552,1.4001329070898,1.29910583449212
"ENSDARG00000042014",0.0518014354190502,0.0575676611648373,0.552474094264739,-0.576176236795363
"ENSDARG00000042018",0.888286474647829,1.15731981713661,-0.0686047750412445,1.16157183325653
"ENSDARG00000042021",2.02577873223239,1.33791434588954,1.78469783194318,1.64709444464228
"ENSDARG00000042025",3.9448518308626,3.94407812742324,3.65613842006879,3.87701723080307
"ENSDARG00000042027",-1.7554612827835,-2.16631395681886,-3.75507409092907,-0.286466338306985
"ENSDARG00000042030",6.07888124572992,5.93536033401639,6.13368291042873,5.95544408692928
"ENSDARG00000042031",2.68735906130807,2.86527048555215,2.67290361009126,2.46433393084253
"ENSDARG00000042032",5.99260308019044,5.94757929805071,6.21279379163089,6.14374909654451
"ENSDARG00000042041",5.2667784362192,5.08349617170309,5.19271168397325,4.87704275264736
"ENSDARG00000042045",3.72014596209515,4.10234306300885,3.13680260423352,3.96232747418862
"ENSDARG00000042054",4.03231452608058,4.08979759488082,4.21283891039523,4.13761689594431
"ENSDARG00000042055",-1.17054180979471,-2.16631395681886,-0.598599649754925,-1.74749957304548
"ENSDARG00000042056",5.19569538831029,5.35389609539375,5.35651687763518,5.42492399873329
"ENSDARG00000042057",3.76797439258936,3.53598441558939,3.49667054849937,3.66434824045114
"ENSDARG00000042063",-2.17045575561323,-2.75222492911893,-0.598599649754925,-2.7500199962371
"ENSDARG00000042065",2.0773087034511,2.80514702601754,1.13718303211675,2.46433393084253
"ENSDARG00000042069",7.03394356687489,6.93273192395048,6.78534306190886,6.84746697931138
"ENSDARG00000042072",3.06459316223475,2.87991784713998,3.10027998015385,2.92734321142401
"ENSDARG00000042087",5.31587295252361,5.22788726765857,5.36936351581221,5.2408385584334
"ENSDARG00000042090",3.52053736686744,3.63428888816979,3.5336622540203,2.79406713970644
"ENSDARG00000042091",5.22169057821513,5.49853678585816,4.96453052559729,5.53344972053977
"ENSDARG00000042094",3.41433821751896,3.59931191503803,2.27440989099161,3.6558363905868
"ENSDARG00000042106",-2.17045575561323,-3.75507409092906,-2.76262459475271,-2.7500199962371
"ENSDARG00000042107",3.15130452886555,3.04498329783865,2.97139440371207,3.2207202942845
"ENSDARG00000042112",3.47323176313641,3.36951881510921,2.56982307459504,3.17379658748285
"ENSDARG00000042114",5.47082268501347,5.25903620700935,5.09709650836751,4.57691312619199
"ENSDARG00000042115",4.77579248628309,4.39014982212873,4.62643512207907,4.67283956759165
"ENSDARG00000042116",3.22169365184831,3.09605926282912,3.36944447191915,3.25493789510253
"ENSDARG00000042120",4.25563888703034,4.33274669329188,4.10636689006032,4.08786236570677
"ENSDARG00000042122",1.85913001243568,1.97843186963412,2.31747183121548,2.25485933134322
"ENSDARG00000042123",4.04531184565414,3.75838203987866,3.73766344371005,3.58587087581963
"ENSDARG00000042124",2.24441769844821,2.10850165205812,2.08802857001992,2.62993473217117
"ENSDARG00000042126",1.88827614733293,2.00540090252775,1.93051756663847,1.61232318616272
"ENSDARG00000042128",6.01259454711509,5.91416971566518,5.85368595774301,5.90066233345496
"ENSDARG00000042129",-3.75507409092907,-1.75080245548088,-2.76262459475271,-2.16337672423428
"ENSDARG00000042130",-2.17045575561323,-3.75507409092906,-1.766414717203,-1.42506792147819
"ENSDARG00000042133",3.52981515910019,3.71819206790787,3.31735992909052,3.51233857460412
"ENSDARG00000042138",-1.43355900438156,-3.75507409092906,1.13718303211675,-2.16337672423428
"ENSDARG00000042139",3.25564088846528,2.89441799074582,2.73774706533934,2.85482562974926
"ENSDARG00000042141",2.56634417968341,2.83552193430904,2.68938974507617,2.11282407136574
"ENSDARG00000042145",-2.17045575561323,-0.942838330949867,-0.960687186389048,-2.16337672423428
"ENSDARG00000042147",5.69355901427322,5.71617698573433,5.9526107204705,5.80574983278497
"ENSDARG00000042151",6.78259890947884,6.84213728146181,6.84726233068602,6.90695881585938
"ENSDARG00000042157",0.767994036977334,-0.0493787688584127,-0.309400189274161,0.0616529592373199
"ENSDARG00000042159",2.7038471166503,2.80514702601754,2.63935516629441,2.23213676068547
"ENSDARG00000042172",3.47323176313641,3.35910190296677,3.72172282899687,3.26616575953046
"ENSDARG00000042180",1.88827614733293,0.709791962918637,-0.768313518884112,-0.939065816094595
"ENSDARG00000042182",2.5842660079941,2.15741451798197,2.4198182203,2.18558894109211
"ENSDARG00000042186",-3.75507409092907,-0.942838330949867,-2.18018773566693,-0.939065816094595
"ENSDARG00000042187",6.77286409054231,6.79364662928308,6.90310357311751,6.94500833922295
"ENSDARG00000042188",1.70385298447006,1.33791434588954,1.65640385250403,0.839559921963619
"ENSDARG00000042189",-3.75507409092907,-3.75507409092906,-2.76262459475271,-2.7500199962371
"ENSDARG00000042210",1.73627420137096,2.05787208029111,1.90250892853155,2.13748906438962
"ENSDARG00000042213",2.63673320021229,3.29496969411849,2.16077200875836,3.71439093947715
"ENSDARG00000042214",-2.75533220728558,-2.16631395681886,-3.75507409092907,-3.75507409092907
"ENSDARG00000042215",-0.948161682331787,-0.942838330949867,-0.768313518884112,-1.74749957304548
"ENSDARG00000042221",0.244441903014004,-0.428021549141403,1.98495451203576,0.50241464252249
"ENSDARG00000042232",3.48281778916781,3.07074729985783,3.33841992278461,3.25493789510253
"ENSDARG00000042233",-3.75507409092907,-3.75507409092906,-3.75507409092907,-2.7500199962371
"ENSDARG00000042236",3.48281778916781,4.5498085987971,3.60491629498543,3.47411748796532
"ENSDARG00000042245",-3.75507409092907,-2.75222492911893,-3.75507409092907,-3.75507409092907
"ENSDARG00000042249",3.76011229015169,3.97169087895973,3.47781282160779,3.83239263590071
"ENSDARG00000042252",6.98081186416717,7.01879968404031,6.98217464701578,7.11454582904035
"ENSDARG00000042259",3.53903366804635,3.35910190296677,3.66450138152577,3.29933439511418
"ENSDARG00000042261",2.6706803891763,2.85047288592569,2.81490621550156,2.80949833059514
"ENSDARG00000042270",4.59755803478368,4.47460128943271,4.36939050168595,4.315674725331
"ENSDARG00000042272",2.88827098364775,2.77411881639786,3.13680260423352,2.68116428199156
"ENSDARG00000042277",5.21882524655761,4.89806287508076,5.04039070995205,5.00318591947251
"ENSDARG00000042282",4.57084072592408,4.72633608863579,4.68926003496695,4.43489087059644
"ENSDARG00000042285",2.93091517065737,3.5173682644254,3.36944447191915,3.83992658279276
"ENSDARG00000042291",3.86646407079743,4.03849546805983,4.13673918983224,4.39453214930851
"ENSDARG00000042293",-3.75507409092907,-3.75507409092906,-2.76262459475271,-3.75507409092907
"ENSDARG00000042296",4.01919904762839,4.25059642350679,4.58297854753089,4.5311084229133
